ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203	#204	#205	#206	#207	#208	#209	#210	#211	#212	#213	#214	#215	#216	#217	#218	#219	#220	#221	#222	#223	#224	#225	#226
10	 3	 127.91	  12.18	 129.0	   1	 127.96	 12.11	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   2	   0	   2	   1	   3	   1	   5	   3	   4	   3	   8	   9	   9	   8	   6	  16	   8	   7	   8	  13	  22	   8	  26	  25	  26	  22	  22	  30	  43	  25	  11	  39	  23	  19	  33	  27	  40	  24	  45	  50	  29	  20	  31	  24	  35	  19	  16	  22	  16	   9	  16	  12	  16	   7	  10	  11	   2	   5	   4	   5	   5	   2	   1	   3	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 4	 128.16	  12.70	 129.0	   1	 128.21	 12.63	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   2	   0	   4	   3	   3	   2	   3	   8	   4	   2	   6	  12	   7	  10	   6	  14	   7	   3	  10	  17	  15	   9	  25	  24	  21	  23	  23	  17	  32	  28	  18	  40	  37	  13	  26	  30	  53	  24	  25	  48	  29	  20	  28	  25	  42	  16	  16	  29	  20	  10	  18	   9	  18	   6	  13	   6	   5	   7	   6	   4	   2	   6	   2	   1	   1	   0	   0	   0	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 5	 127.73	  13.29	 128.0	   0	 127.73	 13.29	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   1	   1	   1	   0	   2	   2	   3	   0	   2	   2	   1	   2	  14	   7	   9	  19	   6	  23	  14	  15	   7	  12	  27	   9	  23	  36	  25	  21	  19	  30	  27	  22	  21	  29	  26	  11	  34	  29	  38	  21	  36	  40	  28	  12	  37	  18	  27	  17	  12	  25	  12	   8	  15	  15	  22	   7	  17	   7	   5	   8	   9	   4	  10	   2	   3	   4	   0	   0	   4	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 6	 127.94	  14.06	 129.0	   0	 127.94	 14.06	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   1	   1	   2	   0	   1	   2	   4	   1	   8	  11	   5	   4	   9	  10	  16	   8	  12	  13	  16	  11	  13	  12	  33	   9	  18	  19	  21	  15	  19	  23	  32	  27	  18	  29	  32	   6	  30	  33	  30	  16	  31	  43	  28	  16	  22	  12	  31	  22	  13	  23	  27	  10	  18	  21	  20	   8	  12	  11	  11	   7	   7	   8	   9	   4	   1	   5	   2	   0	   2	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 7	 127.76	  14.71	 128.0	   0	 127.76	 14.71	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   2	   1	   2	   4	   3	   3	   1	   2	   6	   7	   7	   6	   8	  17	  15	  13	  24	  15	  14	  13	  18	  24	  18	  24	  23	  22	  20	  17	  23	  35	  20	  22	  22	  24	  14	  17	  27	  29	  15	  30	  39	  26	  11	  26	  17	  28	  16	  16	  28	  19	   2	  17	  16	  23	   9	   8	  18	   4	   8	   8	  10	   9	   6	   6	   3	   4	   1	   4	   3	   4	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 0	 128.33	  18.51	 128.0	  17	 128.24	 17.02	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   2	   0	   2	   0	   1	   0	   2	   1	   2	   0	   0	   0	   1	   1	   0	   1	   4	   2	   5	   7	   3	   1	   2	   1	   5	   1	   9	  10	  10	   5	  10	  11	   7	  15	   4	  10	  12	   9	  16	  14	  20	   2	  22	  26	  22	  19	  12	  25	  29	  36	  19	  23	  30	  12	  22	  24	  32	  16	  17	  33	  32	   8	  28	  19	  24	  18	  13	  19	  11	   5	  22	  12	  11	   9	  10	  16	   9	  11	  10	   3	   6	   6	   4	   5	   4	   0	   8	   4	   7	   1	   3	   5	   3	   0	   5	   1	   2	   1	   0	   1	   2	   2	   1	   0	   0	   1	   1	   2	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 1	 129.73	  13.10	 131.0	  14	 130.20	 12.28	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   1	   0	   1	   3	   1	   4	   0	   1	   5	   1	   2	   1	   7	   5	   3	   8	   5	   4	   8	   6	  13	   8	   3	  10	  11	  12	   8	  12	  16	  12	  14	  10	  22	  32	  27	  19	  42	  17	  16	  37	  30	  51	  25	  45	  58	  22	  18	  32	  36	  35	  33	  19	  22	  18	  10	  21	  14	  24	  11	   9	  11	  10	   6	   1	   3	   8	   3	   2	   0	   2	   0	   2	   5	   0	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 2	 128.93	  11.16	 130.0	   5	 129.14	 10.80	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   1	   2	   0	   0	   0	   0	   1	   0	   2	   0	   3	   5	   4	   2	   6	   3	   5	   5	   6	  13	   4	   4	  10	  12	  11	   7	  19	  20	  22	  24	  16	  26	  41	  21	  15	  54	  30	  12	  24	  44	  55	  21	  51	  50	  20	  14	  36	  37	  44	  28	  19	  33	  17	   4	  23	  21	  21	   9	   8	   4	   2	   2	   1	   1	   2	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 3	 129.11	   9.17	 130.0	   4	 129.23	  8.99	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   1	   1	   0	   1	   1	   5	   4	   6	   5	   4	   6	  10	   9	  17	   5	  21	  27	  20	  18	  10	  26	  40	  21	  20	  51	  33	  19	  44	  41	  58	  39	  46	  64	  40	  25	  48	  41	  36	  22	  17	  23	  19	   4	  14	   8	   8	   5	   9	   3	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 4	 129.18	   8.68	 130.0	   7	 129.37	  8.38	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   4	   1	   1	   0	   4	   6	   0	   8	   5	   4	   6	   7	  15	   9	   9	  21	  13	  23	  13	  23	  41	  35	  24	  40	  41	  17	  46	  42	  60	  36	  53	  73	  48	  24	  45	  30	  52	  25	  18	  23	  13	   4	  15	   7	   3	   4	   4	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 5	 128.83	   7.87	 129.0	   9	 129.06	  7.53	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   2	   2	   2	   0	   0	   2	   2	   2	   5	   5	  13	   5	  20	  20	  21	  16	  16	  23	  57	  38	  25	  62	  47	  22	  52	  52	  71	  27	  50	  57	  38	  25	  42	  37	  42	  20	  12	  24	  13	   3	  10	   4	   6	   1	   1	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 6	 128.90	   7.99	 130.0	   0	 128.90	  7.99	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   4	   0	   7	   3	   2	   9	   4	  13	   6	  20	  19	  18	  14	  22	  30	  50	  36	  35	  45	  36	  24	  44	  54	  70	  37	  50	  46	  47	  22	  44	  38	  44	  17	  22	  20	  18	   4	   8	   7	   4	   2	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 7	 128.65	   7.92	 129.0	   0	 128.65	  7.92	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   2	   1	   1	   3	   3	   4	  10	   9	   3	  15	  29	  28	  27	  24	  27	  40	  50	  22	  75	  41	  25	  35	  56	  67	  24	  53	  56	  33	  18	  35	  38	  38	  17	  15	  26	  14	   5	  11	   5	   5	   1	   5	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 0	 105.76	  18.12	 105.0	  15	 105.11	 16.79	1000   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   3	   2	   2	   1	   1	   2	   2	   1	   0	   2	   1	   1	   1	   1	   4	   3	   5	   7	  11	   7	   1	   7	   7	  11	   6	  13	  16	  15	  11	   8	  15	  16	  11	  24	  22	  15	   7	  21	  27	  36	  15	  18	  38	  24	  13	  34	  30	  34	  24	  18	  29	  17	  15	  13	  25	  30	   8	  22	  24	  14	  16	   7	   8	  16	  13	   6	  21	   7	   6	   4	   7	  10	   1	   7	  10	   4	   1	   9	   2	   6	   4	   4	   3	   7	   0	   3	   2	   3	   0	   3	   1	   1	   1	   0	   1	   1	   2	   1	   2	   0	   0	   0	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 1	 106.96	  12.94	 107.0	   5	 107.17	 12.61	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   1	   1	   1	   1	   1	   0	   1	   1	   4	   2	   8	   4	   1	   1	   6	   7	   5	   5	  10	   6	  11	   9	   9	  15	   7	   7	  21	  19	   2	  16	  18	  33	  20	  26	  33	  31	  15	  29	  26	  50	  41	  20	  45	  30	  15	  37	  22	  48	  12	  33	  44	  29	  19	  16	  13	  19	  13	   2	  11	  11	   5	  10	   4	   7	   2	   3	   3	   8	   2	   2	   0	   0	   2	   2	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 2	 106.02	  10.67	 107.0	   8	 106.24	 10.20	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   1	   0	   2	   0	   1	   2	   1	   1	   1	   2	   2	   2	   4	   6	  10	   7	   9	   3	   7	  18	  12	  10	  21	  15	  13	  26	  20	  42	  18	  22	  39	  31	  14	  42	  39	  52	  40	  31	  52	  29	  24	  40	  28	  52	  20	  26	  33	  17	  17	  10	  17	  19	  11	   4	  14	   6	   2	   3	   2	   3	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 3	 106.50	   8.78	 107.0	   2	 106.51	  8.67	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   2	   2	   2	   2	   8	   3	   4	   3	  10	   4	  11	  13	  18	  17	   7	  22	  16	  37	  16	  41	  49	  31	  15	  50	  42	  56	  46	  30	  56	  54	  27	  42	  44	  48	  23	  29	  31	  18	  12	  10	  14	  10	   7	   3	   6	   2	   2	   1	   1	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 4	 106.22	   8.11	 107.0	   1	 106.25	  8.07	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   1	   5	   4	   2	   5	   7	  10	  11	  12	  23	  17	   7	  17	  25	  42	  17	  32	  39	  39	  30	  42	  37	  60	  42	  27	  74	  50	  31	  56	  34	  46	  33	  30	  35	  17	   5	  14	   4	   4	   7	   1	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 5	 106.19	   6.91	 106.0	   1	 106.21	  6.86	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   1	   2	   1	   2	   3	   4	   4	   4	  15	  16	   7	  15	  24	  50	  18	  33	  45	  53	  24	  65	  62	  72	  47	  39	  75	  56	  34	  45	  33	  37	  15	  28	  29	  13	   7	   6	   6	   2	   3	   0	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 6	 106.12	   6.71	 106.0	   0	 106.12	  6.71	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   2	   7	   6	   6	  13	  13	   7	  20	  23	  46	  23	  35	  51	  47	  32	  51	  53	  85	  49	  44	  79	  57	  24	  43	  29	  50	  17	  22	  26	  14	   6	   9	   5	   0	   0	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 7	 105.90	   6.40	 106.0	   5	 105.88	  6.28	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   4	   7	   1	  14	  13	   4	  16	  30	  38	  27	  49	  59	  46	  28	  73	  73	  77	  46	  41	  78	  40	  30	  46	  35	  40	  12	  17	  19	   8	   8	   5	   6	   5	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
13	 0	 142.93	  18.27	 142.0	  18	 142.81	 16.74	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   2	   0	   1	   1	   0	   2	   1	   2	   0	   0	   1	   0	   1	   1	   1	   0	   3	   2	   2	   0	   3	   1	   4	   6	   2	  11	   2	   7	  11	  11	   8	  11	  14	  12	   8	   7	  10	   8	   9	  14	  12	  19	  14	  28	  19	  29	  18	  28	  23	  42	  33	  17	  34	  20	  13	  28	  23	  28	  13	  26	  20	  14	  17	  22	  19	  23	  17	  13	  18	  13	   4	  20	   9	  11	  10	  11	   8	   7	   2	   9	   9	   9	   4	   3	   4	   7	   3	   5	   3	   5	   1	   3	   4	   1	   1	   2	   0	   2	   2	   1	   4	   0	   0	   1	   0	   0	   2	   1	   2	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
