ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	 #32	 #33	 #34	 #35	 #36	 #37	 #38	 #39	 #40	 #41	 #42	 #43	 #44	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145
27	 5	  49.70	   4.13	  50.0	  69	  49.40	  2.68	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   3	   2	   4	   2	   4	   6	  11	   8	  11	  30	  57	  57	 145	 156	 219	  77	  67	  36	  17	  14	   7	   8	  11	  11	   6	   6	   6	   0	   7	   5	   2	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 6	  49.45	   3.50	  50.0	  41	  49.51	  2.82	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   4	   2	   9	   6	  15	  14	  16	  33	  39	  41	 143	 156	 249	  66	  83	  35	  22	  15	   8	  11	  13	   5	   4	   4	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 7	  49.25	   2.93	  49.0	 110	  49.08	  1.95	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   4	   2	   9	  13	  15	  30	  89	  57	 139	 182	 223	  64	  64	  42	  24	   9	  11	   8	   7	   2	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
28	 0	  90.97	   4.05	  91.0	  53	  90.99	  3.14	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   4	   4	   1	   4	   0	  10	   3	  15	  22	  39	  47	  67	  84	 167	  95	 110	 118	  61	  25	  51	  19	  16	   8	   9	   9	   3	   1	   3	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
28	 1	  91.46	  11.08	  91.0	 144	  91.12	  3.01	1000   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   0	   0	   1	   3	   1	   2	   1	   2	   1	   1	   0	   0	   0	   1	   2	   4	   4	   0	   0	   1	   1	   4	   3	   4	   3	   3	   0	   5	   2	   9	   2	  14	  15	  24	  36	  48	  81	 162	 111	  97	 110	  66	  13	  27	  16	  29	   5	   8	   4	   7	   0	   4	   2	   4	   4	   1	   3	   2	   1	   2	   0	   3	   2	   2	   2	   2	   0	   1	   2	   3	   0	   1	   0	   1	   0	   1	   1	   0	   0	   0	   1	   1	   0	   0	   2	   1	   0	   1	   0	   1	   1	   1	   5
28	 2	  90.92	   9.89	  91.0	 157	  91.26	  3.06	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   0	   4	   0	   1	   1	   0	   0	   1	   3	   0	   3	   1	   0	   2	   1	   1	   0	   4	   3	   0	   2	   3	   1	   3	   6	   2	   6	   2	   1	   3	   3	   2	   2	   4	  13	   6	   9	  21	  27	  36	  38	  67	 125	 125	  82	 143	  70	  17	  32	  18	  23	   4	  10	   5	   3	   1	   5	   3	   7	   4	   3	   6	   2	   1	   2	   1	   1	   1	   1	   3	   0	   1	   1	   1	   1	   0	   1	   2	   1	   0	   0	   2	   1	   0	   0	   1	   0	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   1
28	 3	  91.83	   8.53	  91.0	 140	  91.20	  2.84	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   0	   0	   1	   0	   1	   2	   2	   0	   3	   1	   4	   2	   1	   3	   0	   3	   3	   5	   3	   1	  11	   4	  11	   5	   8	  20	  16	  31	  42	  79	 137	 140	 100	 140	  55	  24	  30	  12	  16	   5	   5	   8	   0	   4	   5	   0	   2	   4	   4	   5	   2	   2	   1	   4	   2	   1	   2	   0	   2	   2	   0	   1	   6	   2	   0	   2	   0	   1	   3	   1	   2	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1
28	 4	  91.67	   7.78	  91.0	 141	  91.48	  2.86	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   0	   1	   2	   2	   2	   3	   2	   3	   2	   3	   1	   4	   1	   5	   0	   9	   0	   7	   6	   3	   2	   7	  17	  21	  26	  28	  64	 152	 122	 112	 145	  60	  21	  35	  24	  15	   8	  17	   7	   5	   2	   3	   3	   5	   3	   2	   5	   1	   1	   2	   1	   1	   3	   2	   6	   1	   2	   0	   0	   1	   1	   0	   0	   1	   1	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0
28	 5	  91.55	   5.70	  91.0	 113	  90.98	  3.00	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   1	   0	   0	   1	   1	   4	   3	   1	   3	   1	   2	   8	   3	   6	   7	  12	  21	  26	  37	  44	  77	 189	 123	  85	 113	  63	  24	  27	  14	  15	  10	  14	   4	   7	   5	   8	   6	   6	   4	   4	   3	   3	   2	   6	   1	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
28	 6	  91.18	   4.80	  91.0	  99	  91.21	  3.00	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   1	   4	   2	   1	   4	   5	   2	   6	   7	  14	   6	  17	  13	  21	  32	  48	  84	 151	 116	 114	 143	  53	  15	  40	  25	  19	   4	  11	  10	  10	   1	   5	   3	   6	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
28	 7	  91.25	   4.03	  91.0	  61	  91.11	  3.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   4	   1	   0	   5	   3	  10	   7	  13	  13	  28	  37	  55	  80	 195	 127	  97	 117	  62	  16	  40	  19	  23	  10	  14	   7	   5	   3	   1	   2	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
29	 0	  90.70	   4.47	  91.0	  67	  90.79	  3.18	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   0	   2	   4	   6	   1	   8	   1	  11	  10	  13	  33	  33	  40	  68	 102	 158	 102	 100	 117	  54	  20	  37	  24	  16	   6	   8	   8	   3	   1	   3	   1	   1	   2	   1	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
29	 1	  91.39	  12.25	  91.0	 156	  90.85	  3.10	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   1	   1	   1	   0	   3	   1	   0	   1	   1	   0	   3	   2	   0	   1	   0	   0	   2	   2	   1	   1	   1	   4	   2	   2	   1	   1	   3	   2	   6	   2	   5	   1	   7	   3	   2	   4	  14	  17	  34	  49	  54	  79	 156	 109	  85	 109	  46	  18	  22	  16	  27	   5	   9	  11	   2	   2	   1	   4	   4	   1	   3	   2	   1	   1	   6	   2	   1	   1	   2	   1	   2	   2	   1	   0	   1	   1	   2	   2	   1	   0	   3	   1	   0	   1	   0	   1	   0	   1	   0	   0	   0	   0	   1	   2	   0	   0	   0	  10
29	 2	  90.82	  10.88	  91.0	 167	  91.08	  3.21	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   4	   1	   0	   0	   1	   0	   0	   2	   4	   0	   0	   0	   2	   5	   0	   3	   1	   0	   3	   1	   2	   1	   3	   6	   2	   0	   1	   4	   6	   1	   1	   4	   2	   2	   7	   5	   8	   6	  19	  26	  32	  23	  38	  81	 135	 102	  90	 131	  46	  20	  39	  17	  25	   3	   4	  11	   5	   1	   4	   5	   4	   4	   0	   8	   3	   1	   1	   3	   0	   1	   4	   1	   1	   0	   0	   2	   1	   3	   0	   0	   1	   0	   3	   1	   1	   0	   0	   0	   2	   0	   0	   1	   1	   0	   0	   1	   1	   0	   1	   1
29	 3	  91.83	   9.51	  91.0	 155	  91.13	  3.03	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   2	   1	   1	   2	   3	   1	   3	   1	   5	   2	   1	   1	   5	   5	   3	   6	   0	  10	   4	  11	   4	  12	  22	  26	  38	  44	  75	 132	 119	  87	 121	  68	  22	  40	  18	  14	   3	  11	   8	   1	   1	   2	   2	   1	   3	   1	   7	   2	   1	   2	   1	   3	   3	   3	   1	   2	   1	   0	   4	   2	   3	   2	   2	   1	   0	   1	   3	   2	   1	   0	   1	   0	   0	   3	   0	   0	   0	   0	   1	   0	   0	   0	   1
29	 4	  91.56	   8.63	  91.0	 147	  91.40	  3.01	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   1	   2	   0	   3	   1	   0	   3	   2	   2	   2	   5	   2	   2	   1	   2	   1	   3	   5	   2	   8	   3	   0	   5	   4	   5	   6	  10	  17	  22	  23	  35	  71	 144	 125	  99	 131	  60	  20	  39	  25	  20	   6	  11	   9	   5	   3	   3	   2	   8	   2	   1	   2	   3	   1	   1	   2	   5	   2	   0	   0	   3	   2	   2	   3	   2	   0	   2	   0	   0	   1	   1	   0	   2	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1
29	 5	  91.67	   6.21	  91.0	 137	  91.03	  3.02	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   2	   0	   0	   0	   2	   3	   3	   2	   0	   4	   3	   3	   9	   2	  12	   4	  10	  28	  22	  30	  53	  83	 164	 118	  78	 119	  66	  14	  31	  17	  21	   5	  11	  13	   6	   5	   6	   3	   7	  11	   6	   4	   3	   3	   2	   2	   2	   1	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
29	 6	  90.89	   5.25	  91.0	 106	  91.01	  3.07	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   0	   3	   3	   3	   0	   5	   6	   8	   1	   9	   4	  12	   9	   4	  24	  31	  32	  51	  93	 168	 126	  99	  98	  62	  14	  35	  14	  24	  10	   6	   6	   3	   4	  10	  10	   3	   0	   5	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
29	 7	  91.13	   4.44	  91.0	  77	  90.92	  3.11	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   1	   0	   3	   4	   2	   3	   5	   8	   8	  11	  22	  36	  44	  55	  78	 180	 129	  94	 109	  58	  19	  29	  20	  20	  11	  15	  10	   5	   2	   7	   3	   2	   1	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
30	 0	  94.95	   4.59	  95.0	  70	  95.04	  3.29	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   1	   8	   3	   1	   3	   5	   7	   8	  11	  10	  21	  47	  47	  51	 118	 132	  54	 132	  79	 104	  30	  46	  24	  19	   5	  10	   6	   5	   2	   0	   3	   2	   1	   1	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
30	 1	  95.86	  12.74	  96.0	 116	  95.59	  3.90	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   2	   1	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   2	   1	   0	   1	   0	   2	   0	   0	   2	   3	   0	   0	   1	   1	   1	   4	   1	   0	   1	   1	   2	   2	   4	   1	   4	   3	   3	   0	   3	   2	   4	   3	   3	   5	   5	   6	   5	  11	  26	  36	  56	  95	 114	  41	 147	  96	  95	  24	  32	  22	  16	  11	  13	   6	  10	   0	   3	   3	   3	   2	   1	   2	   5	   1	   4	   1	   1	   3	   1	   1	   3	   0	   0	   3	   3	   0	   1	   0	   2	   0	   1	   2	   2	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	  14
30	 2	  95.13	  11.34	  96.0	 117	  95.60	  4.22	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   1	   1	   3	   0	   0	   0	   1	   0	   0	   3	   1	   2	   0	   2	   2	   1	   1	   1	   3	   0	   1	   5	   1	   3	   2	   5	   1	   2	   1	   1	   6	   2	   2	   2	   1	   6	   4	   7	   9	   5	  10	   9	  15	  29	  25	  31	  99	 104	  53	 132	 113	  82	  28	  39	  35	  11	   5	  11	   7	   4	   5	   2	   9	   1	   3	   0	   2	   4	   3	   3	   5	   3	   1	   1	   0	   1	   2	   2	   1	   2	   0	   0	   1	   1	   0	   2	   0	   1	   1	   0	   1	   0	   3	   1	   0	   0	   0	   0	   5
30	 3	  96.09	   9.89	  96.0	 102	  95.32	  4.08	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   1	   1	   0	   1	   5	   2	   0	   1	   0	   1	   5	   2	   0	   5	   1	   6	   5	   4	   6	   6	  15	   3	   7	   7	  15	  30	  40	  31	 103	 114	  47	 145	  94	  96	  28	  38	  32	  11	   3	   8	   2	   4	   6	   2	   5	   1	   0	   1	   4	   1	   2	   3	   8	   1	   0	   2	   0	   1	   4	   3	   1	   2	   1	   1	   2	   3	   1	   2	   2	   1	   1	   2	   0	   1	   0	   1	   2	   0	   0	   1	   2
30	 4	  95.81	   8.89	  96.0	 155	  95.73	  3.10	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   3	   1	   1	   1	   1	   5	   3	   0	   3	   2	   2	   1	   4	   1	   5	   1	   3	   7	   3	   2	   5	   7	  10	   3	   9	  13	  28	  24	  34	  83	 121	  45	 146	 117	 113	  22	  33	  26	  10	   7	  14	  10	   8	   3	   2	   4	   3	   2	   4	   4	   4	   2	   1	   2	   4	   1	   0	   2	   1	   3	   1	   1	   4	   1	   1	   1	   2	   0	   1	   0	   1	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   1
30	 5	  96.03	   6.51	  96.0	 129	  95.47	  3.20	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   2	   1	   0	   0	   1	   3	   1	   1	   0	   1	   7	   2	   4	   6	   5	   5	   3	   5	  12	  15	  32	  36	  43	  95	 110	  71	 144	 106	  86	  27	  31	  31	  14	   6	  12	   5	  11	   5	   5	   9	   6	   1	   5	   7	   7	   3	   4	   3	   0	   3	   3	   0	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
30	 6	  95.39	   5.49	  96.0	 119	  95.66	  3.13	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   3	   1	   2	   1	   6	   2	   3	   3	   5	   1	  10	  12	  12	   8	   5	  15	  30	  32	  38	  98	 119	  44	 167	 102	 117	  19	  31	  24	  16	  10	  14	   4	   8	  10	   6	   6	   4	   2	   2	   4	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
30	 7	  95.66	   4.50	  96.0	  84	  95.60	  3.12	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   1	   5	   2	   4	   8	  11	   6	   5	  24	  28	  31	  45	  87	 131	  65	 152	 114	  98	  39	  35	  29	  16	   7	  10	  14	   9	   5	   3	   8	   1	   1	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
31	 0	  42.04	   2.80	  42.0	  94	  42.07	  1.91	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   1	   8	   4	  12	  23	  40	  31	 118	 140	 249	 116	 100	  74	  38	  11	  11	   7	   5	   4	   2	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
31	 1	  42.77	   8.21	  42.0	 110	  42.11	  2.48	1000   0	   0	   0	   0	   0	   0	   1	   0	   0	   3	   3	   0	   1	   4	   2	   1	   2	   2	   4	   3	   1	   6	   7	   0	   5	   5	   6	   0	  11	  19	  21	  22	 119	 122	 251	 113	  72	  70	  22	   7	  23	   5	   7	   2	   5	   3	   3	   4	   2	   2	   4	   2	   1	   1	   1	   2	   1	   3	   2	   0	   1	   3	   2	   0	   2	   0	   0	   1	   1	   1	   0	   0	   0	   0	   2	   0	   0	   0	   1	   0	   0	   1	   2	   1	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
